rank,programme_name,institution,job_title,job_url,hybrid_score,semantic_score,top_skill_gaps
6,Information Systems,Kaunas University of Technology,DATA ENGINEER with verification,https://www.linkedin.com/jobs/view/4328710459/?eBP=CwEAAAGdXVTxFfylTwn5FhVuExSS7O-QXtgOj66BYmJuT5ZfOGG6DXV-oxGHbbtbJgiMgw4aIbELH0z0XdfK0KxiiVLl5qoU_qaRDBIAtoH7rHeH63gx-MsOsG4jNF1YJz7qO6rHJrt4UXi6PklDI9PiknyDtc45vcS-SRwv9JsqlXcmnzIuMDQMAZrNjYRYwsaWOqxkSeTrgF0-7kSy0R4UUFQVnU3bJaoCFX8H53e-Ji-c6X1YoegRyKsZQIZxZKAQnimjF6Hc56yr8jj13jo8g8UvIdDQHACtd6sTRMgZa_9fZVUaMwmZhQdOgtsGMLC-j20oepaYXfUXBTIXvNuT28H8awvc3wmt3VIfqa9z3wDd79JuqGUPDdId2b1fsQhbsvdbGSj7aHxRfmqKSb1rQ92bDSswLi46M189lsUQyU11HAYoluucRLLjaIqqDrFG0k9FK8ou5gk5_VexVfZW_FIy7nRx_36ni7VgVlTD50VQWLiHl_p1yOOVyc6LzuEem6ITm887Tgmia67EAVVRRXvW5NAczFSpJp4tug&refId=8E32x5IjZ%2BhE0AVcGSKhpw%3D%3D&trackingId=XMB19EEnT64C5KFJO5HxtA%3D%3D&trk=flagship3_search_srp_jobs,0.1384,0.526,ICT project management methodologies; Source (digital game creation systems); troubleshoot
7,Information Systems,Kaunas University of Technology,IT skyriaus vadovas (-ė),https://en.cvbankas.lt/it-skyriaus-vadovas-e-vilniuje/1-13758531,0.1296,0.5457,
8,Information Systems,Kaunas University of Technology,VYR. DUOMENŲ ANALITIKAS (-Ė),https://en.cvbankas.lt/vyr-duomenu-analitikas-e-vilniuje/1-13739827,0.1264,0.5047,data analytics; digitization; management department processes
9,Information Systems,Kaunas University of Technology,Baltic IT Business Analyst,https://en.cvbankas.lt/baltic-it-business-analyst-vilniuje/1-13702403,0.1234,0.5874,business analysis; ecosystems; web services
10,Information Systems,Kaunas University of Technology,Head of Processes and Technology Department,https://en.cvbankas.lt/head-of-processes-and-technology-department-vilniuje/1-13716087,0.1209,0.576,
1,Information Systems,Vilnius Gediminas Technical University,IT sistemų testuotojas (-a),https://en.cvbankas.lt/it-sistemu-testuotojas-a-kaune/1-13761915,0.2304,0.5601,
2,Information Systems,Vilnius Gediminas Technical University,IT sistemų testuotojas (-a),https://en.cvbankas.lt/it-sistemu-testuotojas-a-kaune/1-13736493,0.2147,0.5545,MySQL; SQL
3,Information Systems,Vilnius Gediminas Technical University,BI programuotojas (-a),https://en.cvbankas.lt/bi-programuotojas-a-kaune/1-13753903,0.1742,0.5281,
4,Information Systems,Vilnius Gediminas Technical University,Pardavimų inžinierius (-ė) KLAIPĖDA,https://en.cvbankas.lt/pardavimu-inzinierius-e-klaipeda-klaipedoje/1-13737297,0.1345,0.5526,
5,Information Systems,Vilnius Gediminas Technical University,Baltic IT Business Analyst,https://en.cvbankas.lt/baltic-it-business-analyst-vilniuje/1-13702403,0.1138,0.6097,
6,Information Systems,Vilnius Gediminas Technical University,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1046,0.5592,
7,Information Systems,Vilnius Gediminas Technical University,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.1029,0.5675,
8,Information Systems,Vilnius Gediminas Technical University,IT PRAKTIKANTAS (-Ė) — SISTEMŲ KONFIGŪRAVIMAS,https://en.cvbankas.lt/it-praktikantas-e-sistemu-konfiguravimas-kaune/1-13763965,0.1003,0.5761,
9,Information Systems,Vilnius Gediminas Technical University,Software helpdesk – junior IT Analyst,https://en.cvbankas.lt/software-helpdesk-junior-it-analyst-vilniuje/1-13753555,0.1003,0.5965,
10,Information Systems,Vilnius Gediminas Technical University,Duomenų analitikas (-ė) - inžinierius (-ė),https://en.cvbankas.lt/duomenu-analitikas-e-inzinierius-e-kaune/1-13743279,0.0996,0.5305,
1,Marketing Technologies,Vilnius University,E-commerce Customer Success Manager (Account Manager),https://en.cvbankas.lt/e-commerce-customer-success-manager-account-manager-vilniuje/1-13619331,0.3266,0.5194,
2,Marketing Technologies,Vilnius University,Marketingo ir pardavimų vadovo asistentas (-ė),https://en.cvbankas.lt/marketingo-ir-pardavimu-vadovo-asistentas-e-vilniuje/1-13288765,0.3032,0.53,
3,Marketing Technologies,Vilnius University,Mid/Senior Meta Media Buyer,https://en.cvbankas.lt/mid-senior-meta-media-buyer-vilniuje/1-13757529,0.2987,0.4937,
4,Marketing Technologies,Vilnius University,Join our Marketing Team as a Website and Content Specialist,https://en.cvbankas.lt/join-our-marketing-team-as-a-website-and-content-specialist-siauliuose/1-13746459,0.2338,0.5506,
5,Marketing Technologies,Vilnius University,Account Manager,https://en.cvbankas.lt/account-manager-vilniuje/1-12916695,0.2056,0.4937,
6,Marketing Technologies,Vilnius University,Product Manager,https://en.cvbankas.lt/product-manager-vilniuje/1-13725955,0.1716,0.5039,
7,Marketing Technologies,Vilnius University,Riedmenų IT sistemų inžinierius (-ė),https://en.cvbankas.lt/riedmenu-it-sistemu-inzinierius-e-vilniuje/1-13715991,0.1508,0.5282,
8,Marketing Technologies,Vilnius University,IT verslo partneris (-ė),https://en.cvbankas.lt/it-verslo-partneris-e-vilniuje/1-13758821,0.1441,0.5536,
9,Marketing Technologies,Vilnius University,Data Technology Consultant with verification,https://www.linkedin.com/jobs/view/4289623476/?eBP=CwEAAAGdXVdwbITQeGfsm0oewi7Mqfksgch5TC4XK_Go1NNfJQ3UmYqQwJgAPbSpaGnyAZ4OmnPsZKocjvsrPOJ0-ctR3Adt90aymbFCwRAJQmHoATYtv9_K_tREGb0YPonGLImpYnn6__dZ1lxLu1r4KBrmvfZG349z-Rb5xCcBnPVS3AkqA1Wjm7dKw7qWyORG4vguHxjpMDM8eoSg0eHxYVQUTdo6Yd3eH9Cb-Opk4jooL7PctTEK2b9GvicCrXhCn2GLEn8IYtJrEiNswTBJ4LuX6XgwiEJqlnwDjunqVhY0Ct7VBJAzBf9R8oE9aQPaf4gzSYCGJABCvd4p2hoMRbxa5awc_cafwkDq_F2IVAF34Tr-HrN0El3VBCT9zVlqSuCtHkKOzDOm_1upEPh6zKCr6Hw2g1XWpDewHY2FfyioXqAM1PhtUiBd4E9aBT1mKvUHBJW3q8EUhy_Lmyg0jWZZ9iOyz_URG-JpJblRDXz1VzQYBSeeaYP94Q_hAwHnDh4DJVDdKjemaTl9NR-NP0YPNDMRTg&refId=rFHdzi5Cz%2BdUq3XW8tPvMA%3D%3D&trackingId=0k5yg462%2FZT0uTucoFF6vQ%3D%3D&trk=flagship3_search_srp_jobs,0.127,0.488,
10,Marketing Technologies,Vilnius University,Technologijų departamento direktorius (-ė),https://en.cvbankas.lt/technologiju-departamento-direktorius-e-klaipedoje/1-13740375,0.1139,0.5121,
1,Bioinformatics,Vilnius University,Data Analyst SQL Python with verification,https://www.linkedin.com/jobs/view/4391573444/?eBP=CwEAAAGdXVdr84CepMMYTlBo5gqsfx3OqKv-vNV8IRxcfn7VTiOvWGrABrFAKKwrHZYyYuAi3aBixfQrgghOsyc6nuDZEsXXWYPD0UVb_oR9bP5xheghUzXksS3Q9PETd1JFX-M9la09sjqN9SUzl_yGlkoLwluByRayqvyAVbwG5ZRZl9_66P-6Jw_8jqCIYnUiIUitESsjR7-4rYSlGQX_G_Yp6P91vEfTpcIIZYEO7RHiG0V5dVcGatPUu_v4IeKat3qPIRrq8SMKWnF40BWPtFRqPbqtKrq0TgmKqu7c-ySwtXZ-0Xuy2bh2P26uEuQmIFNzZCIAapmBqSM_-zn8x8ezwmv9i_fkxrfVtgNuy9cyjs-YWYObFyUaw5-0S4FwFPZ85dYUJ98ROvCXn9gcXonMqna6T0bCoaDZtlF4xtdmAxuBS4Gx-2eOG2txg0EwMUei4Gy-84wMECP6Wdg1lJEc4EDJTSk6O2f5EoNg-JVb7x3UYh4H8sj_EG1s81JnA0rQxnZgQlSIvI2_lxaXJnEDc1uIwlBpEvI&refId=47SaNTdiYW3wnMQlscUwOw%3D%3D&trackingId=3UAaKo3xN%2FlZkKEu118H1g%3D%3D&trk=flagship3_search_srp_jobs,0.5898,0.3888,SQL; English; ICT project management methodologies
2,Bioinformatics,Vilnius University,"Youth LAB – Application Support intern | SEB Group, Vilnius",https://en.cvbankas.lt/youth-lab-application-support-intern-seb-group-vilnius-vilniuje/1-13713017,0.2659,0.3469,English; communication; ICT project management methodologies
3,Bioinformatics,Vilnius University,BI programuotojas (-a),https://en.cvbankas.lt/bi-programuotojas-a-kaune/1-13753903,0.2555,0.331,SQL; communication; statistics
4,Bioinformatics,Vilnius University,Junior Test Engineer (fixed-term contract),https://en.cvbankas.lt/junior-test-engineer-fixed-term-contract-vilniuje/1-13768685,0.2085,0.3591,
5,Bioinformatics,Vilnius University,IT SUPPORTER with development opportunity in Data Integration,https://en.cvbankas.lt/it-supporter-with-development-opportunity-in-data-integration-marijampoleje/1-13685295,0.2037,0.356,troubleshoot; English; Lithuanian
6,Bioinformatics,Vilnius University,Operational Excellence Partner,https://en.cvbankas.lt/operational-excellence-partner-vilniuje/1-13557078,0.1761,0.3441,
7,Bioinformatics,Vilnius University,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.1565,0.382,
8,Bioinformatics,Vilnius University,VYR. DUOMENŲ ANALITIKAS (-Ė),https://en.cvbankas.lt/vyr-duomenu-analitikas-e-vilniuje/1-13739827,0.1555,0.3348,
9,Bioinformatics,Vilnius University,IT Compliance & Process manager,https://en.cvbankas.lt/it-compliance-process-manager-vilniuje/1-13722075,0.1362,0.3488,
10,Bioinformatics,Vilnius University,Vyriausiasis (-oji) aplikacijų kūrimo inžinierius (-ė) (Senior Front-end engineer),https://en.cvbankas.lt/vyriausiasis-oji-aplikaciju-kurimo-inzinierius-e-senior-front-end-engineer-vilniuje/1-13760315,0.13,0.377,
1,Artificial intelligence,Kaunas University of Technology,MLOps engineer with expertise in Ray and Kubeflow vLLM SkyPikot on kubernetes,https://en.cvbankas.lt/mlops-engineer-with-expertise-in-ray-and-kubeflow-vllm-skypikot-on-kubernetes-darbas-namuose/1-13742747,0.4688,0.6224,
2,Artificial intelligence,Kaunas University of Technology,MID DI inžinierius (-ė) – prisijunk prie mūsų komandos ir kurk inovacijas!,https://en.cvbankas.lt/mid-di-inzinierius-e-prisijunk-prie-musu-komandos-ir-kurk-inovacijas-vilniuje/1-13699111,0.3867,0.5059,
3,Artificial intelligence,Kaunas University of Technology,DIRBTINIO INTELEKTO INŽINIERĖ (-IUS) IT skyriuje,https://en.cvbankas.lt/dirbtinio-intelekto-inziniere-ius-it-skyriuje-vilniuje/1-13749365,0.3715,0.6184,
4,Artificial intelligence,Kaunas University of Technology,Programuotojas / AI (DI) inžinierius,https://en.cvbankas.lt/programuotojas-ai-di-inzinierius-vilniuje/1-13706229,0.3364,0.5917,
5,Artificial intelligence,Kaunas University of Technology,AI Engineer (Applied AI) with verification,https://www.linkedin.com/jobs/view/4354609788/?eBP=CwEAAAGdXU_3Lpjva5gehuwkyxZOOeCMBLNABZouwvt95moQqldkZj82d9MFxAibHKwvHcRydrXa6rtBTFPsNBV4zX_5A9KyNJf_-ofgUfq-YZy77hlw36EosJqJdYRk9kmsGtqraQU9QmeTS5B89rNfVK9JUwgH9JOInDbgeM7epx921DQd72SXaWo1M0sb7HPrANFJ8FeiSgJOGh6xnkYWXMiBHEXNBJAecBgWS__K1NYvsYF60BZMbiTaH_Fm_SaXOiAcdqqFCab_EOtkdZzXKLDlT-W5wJSMXMeTqBv0slR8E8kDATovomB-czBgotIfWw9P9QX5o2s3qOh9QNMYse5ipOuzs1PSB2z1LQ3vhmi-GmGjkSX-MNTAPOgg2fRDV8aFmuACRRT6zWk8hRzE0XZd-FYmj-XKmqo9Veo0dJ62XkYlmgHz8aSHlLU9FV4-GypB9bSK156pWGRrTqxwjjyRrbfPWrduFwS0Rf7o30kJlFxUrKo8awCgQca5ifXdmZIc2QR8EekFCC7YSUkcjXohNje0D35mC3QLNQ&refId=wk4fVenEURubDB1Ehtm5HQ%3D%3D&trackingId=t02SStjRfp6kvPP77%2BKNiw%3D%3D&trk=flagship3_search_srp_jobs,0.3347,0.6263,
6,Artificial intelligence,Kaunas University of Technology,AI SOLUTIONS EXPERT (F/M/D),https://en.cvbankas.lt/ai-solutions-expert-f-m-d-vilniuje/1-13705505,0.2998,0.5232,
7,Artificial intelligence,Kaunas University of Technology,DIRBTINIO INTELEKTO IR AUTOMATIZACIJŲ VADOVAS (-Ė),https://en.cvbankas.lt/dirbtinio-intelekto-ir-automatizaciju-vadovas-e-vilniuje/1-13752609,0.2715,0.4976,
8,Artificial intelligence,Kaunas University of Technology,Senior Data Engineer,https://en.cvbankas.lt/senior-data-engineer-vilniuje/1-13750755,0.2615,0.4696,"Python (computer programming); data extraction, transformation and loading tools; database"
9,Artificial intelligence,Kaunas University of Technology,Machine Learning Engineer (Mid-level),https://www.linkedin.com/jobs/view/4383483266/?eBP=CwEAAAGdXVTxFARRigmVXL7I2I4uKi9f7lZq-6UIx9iRoXgMSqiJH9NYKMmGEcjc_52WuTMw0XfmSU_YRjMKqtqhsW6oqoqA6HQxZjisJhUhoXD5RPn1_ogRBd0Dq1v1Q-7y2haUhExh866bCNd4jQyCqsfJANR6Er5kyIIk9EKhk3pXHpRfqsHXkIIDbD3PoZt15CnExR1apMNGEmqvCR6y5VFWKFMiX4TZZ9h9fURlEw6vqNczTa1Up2rElSf8YPYP8kyEkU2nMq35C57ISCco1dPv-fz1B9uLjW5uejRkg4MY1QPKG8azWr1k2Ap-wsBChdFrw-Pz0mrnYotcN063oKAtiNzBRYwToxXtB3l1Al_lbaw5-CoC2Y6iswScPd08pQzWQgdaKdPxAoTbTMEhNhdKLpbVHoI8iX3KfwMWFLpQX6cebaeH6uUrwPgBKiAnlb64i-H0J0W-3aPeYYckiNk-CS8ajR0t7r33e6x7LDkvhoWg7haZz5TvSnixhCopjVMzrHLabxhJq0_gPjRQosSoB7WJfByKBEo&refId=8E32x5IjZ%2BhE0AVcGSKhpw%3D%3D&trackingId=Ufhb%2FD%2Flc0rXMBADMop9dw%3D%3D&trk=flagship3_search_srp_jobs,0.255,0.487,
10,Artificial intelligence,Kaunas University of Technology,IT specialistas procesų automatizavimui,https://en.cvbankas.lt/it-specialistas-procesu-automatizavimui-kaune/1-13254683,0.22,0.4922,
1,Information and Communication Technologies,Vilnius Gediminas Technical University,Integration / Automation Engineer,https://en.cvbankas.lt/integration-automation-engineer-vilniuje/1-13740891,0.2246,0.4766,
2,Information and Communication Technologies,Vilnius Gediminas Technical University,PROGRAMUOTOJAS (-A) (PASTATŲ VALDYMAS),https://en.cvbankas.lt/programuotojas-a-pastatu-valdymas-vilniuje/1-13540655,0.1845,0.4886,
3,Information and Communication Technologies,Vilnius Gediminas Technical University,IT inžinierius (-ė),https://en.cvbankas.lt/it-inzinierius-e-kaune/1-13753731,0.1404,0.4879,
4,Information and Communication Technologies,Vilnius Gediminas Technical University,.NET Developer,https://en.cvbankas.lt/net-developer-kaune/1-13546657,0.1325,0.527,
5,Information and Communication Technologies,Vilnius Gediminas Technical University,Jaunesnysis IT inžinierius,https://en.cvbankas.lt/jaunesnysis-it-inzinierius-vilniuje/1-13409158,0.1225,0.4648,
6,Information and Communication Technologies,Vilnius Gediminas Technical University,Technologijų departamento direktorius (-ė),https://en.cvbankas.lt/technologiju-departamento-direktorius-e-klaipedoje/1-13740375,0.1224,0.4977,
7,Information and Communication Technologies,Vilnius Gediminas Technical University,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.1059,0.5003,
8,Information and Communication Technologies,Vilnius Gediminas Technical University,Infrastructure Automation Engineer (Linux / DevOps),https://en.cvbankas.lt/infrastructure-automation-engineer-linux-devops-kaune/1-13755285,0.0976,0.47,
9,Information and Communication Technologies,Vilnius Gediminas Technical University,Tinklų architektas (-ė),https://en.cvbankas.lt/tinklu-architektas-e-vilniuje/1-13768335,0.0897,0.5162,
10,Information and Communication Technologies,Vilnius Gediminas Technical University,Head of Processes and Technology Department,https://en.cvbankas.lt/head-of-processes-and-technology-department-vilniuje/1-13716087,0.0891,0.5229,
1,Information Technologies,Vilnius University,IT PASLAUGŲ VALDYMO ANALITIKĖ (-AS),https://en.cvbankas.lt/it-paslaugu-valdymo-analitike-as-vilniuje/1-13760149,0.2558,0.5675,
2,Information Technologies,Vilnius University,Vyr. sistemų analitikas (-ė) (NTR modernizavimui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-ntr-modernizavimui-vilniuje/1-13768673,0.2426,0.5781,morality; manage time; work in teams
3,Information Technologies,Vilnius University,IT Sistemų administratorius (-ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-alytuje/1-13705077,0.215,0.5468,
4,Information Technologies,Vilnius University,Programų priežiūros administratorius (-ė),https://en.cvbankas.lt/programu-prieziuros-administratorius-e-kaune/1-13656395,0.2007,0.5508,
5,Information Technologies,Vilnius University,System Analyst (IT department),https://en.cvbankas.lt/system-analyst-it-department-vilniuje/1-13759517,0.1823,0.5508,
6,Information Technologies,Vilnius University,IT SUPPORTER with development opportunity in Data Integration,https://en.cvbankas.lt/it-supporter-with-development-opportunity-in-data-integration-marijampoleje/1-13685295,0.1685,0.57,
7,Information Technologies,Vilnius University,Vyr. sistemų analitikas (-ė) (Gyventojų registrui),https://en.cvbankas.lt/vyr-sistemu-analitikas-e-gyventoju-registrui-vilniuje/1-13737929,0.1569,0.5853,design thinking; morality; manage time
8,Information Technologies,Vilnius University,IT projektų administratorius (-ė) / Verslo sistemų analitikas (-ė),https://en.cvbankas.lt/it-projektu-administratorius-e-verslo-sistemu-analitikas-e-klaipedoje/1-13749007,0.1545,0.6193,
9,Information Technologies,Vilnius University,Duomenų analitikas (-ė) - inžinierius (-ė),https://en.cvbankas.lt/duomenu-analitikas-e-inzinierius-e-kaune/1-13743279,0.1425,0.5496,
10,Information Technologies,Vilnius University,"IT projektų vadovė (-as) (IT / OT, ICS / SCADA sritis)",https://en.cvbankas.lt/it-projektu-vadove-as-it-ot-ics-scada-sritis-vilniuje/1-13640803,0.1355,0.5814,
1,Informatics,Kaunas University of Technology,IT sistemų administratorius (-ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13756627,0.2619,0.5228,
2,Informatics,Kaunas University of Technology,IT INFRASTRUKTŪROS ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-infrastrukturos-administratorius-e-klaipedoje/1-13736439,0.1535,0.5102,
3,Informatics,Kaunas University of Technology,MLOps engineer with expertise in Ray and Kubeflow vLLM SkyPikot on kubernetes,https://en.cvbankas.lt/mlops-engineer-with-expertise-in-ray-and-kubeflow-vllm-skypikot-on-kubernetes-darbas-namuose/1-13742747,0.1323,0.5138,
4,Informatics,Kaunas University of Technology,Infrastructure Automation Engineer (Linux / DevOps),https://en.cvbankas.lt/infrastructure-automation-engineer-linux-devops-kaune/1-13755285,0.1186,0.5072,
5,Informatics,Kaunas University of Technology,Programuotojas / AI (DI) inžinierius,https://en.cvbankas.lt/programuotojas-ai-di-inzinierius-vilniuje/1-13706229,0.1139,0.4847,
6,Informatics,Kaunas University of Technology,IT SISTEMŲ ADMINISTRATORIUS (-Ė),https://en.cvbankas.lt/it-sistemu-administratorius-e-vilniuje/1-13716003,0.1129,0.4855,
7,Informatics,Kaunas University of Technology,AI Engineer (Applied AI) with verification,https://www.linkedin.com/jobs/view/4354609788/?eBP=CwEAAAGdXU_3Lpjva5gehuwkyxZOOeCMBLNABZouwvt95moQqldkZj82d9MFxAibHKwvHcRydrXa6rtBTFPsNBV4zX_5A9KyNJf_-ofgUfq-YZy77hlw36EosJqJdYRk9kmsGtqraQU9QmeTS5B89rNfVK9JUwgH9JOInDbgeM7epx921DQd72SXaWo1M0sb7HPrANFJ8FeiSgJOGh6xnkYWXMiBHEXNBJAecBgWS__K1NYvsYF60BZMbiTaH_Fm_SaXOiAcdqqFCab_EOtkdZzXKLDlT-W5wJSMXMeTqBv0slR8E8kDATovomB-czBgotIfWw9P9QX5o2s3qOh9QNMYse5ipOuzs1PSB2z1LQ3vhmi-GmGjkSX-MNTAPOgg2fRDV8aFmuACRRT6zWk8hRzE0XZd-FYmj-XKmqo9Veo0dJ62XkYlmgHz8aSHlLU9FV4-GypB9bSK156pWGRrTqxwjjyRrbfPWrduFwS0Rf7o30kJlFxUrKo8awCgQca5ifXdmZIc2QR8EekFCC7YSUkcjXohNje0D35mC3QLNQ&refId=wk4fVenEURubDB1Ehtm5HQ%3D%3D&trackingId=t02SStjRfp6kvPP77%2BKNiw%3D%3D&trk=flagship3_search_srp_jobs,0.1087,0.4895,
